EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2015-1-1,33,22,12,15,8,4,88,48,29,30.11,30.01,29.93,10,10,10,14,6,26,0.00,0,,225
2015-1-2,39,32,26,17,14,12,61,46,38,30.45,30.15,29.95,10,10,10,20,6,28,0.00,3,,259
2015-1-3,34,26,19,33,21,9,96,77,42,30.67,30.50,30.22,10,6,0,8,2,,0.50,5,Fog-Rain-Snow,81
2015-1-4,52,43,34,50,37,32,100,97,89,30.15,29.85,29.58,10,4,0,9,3,,0.34,8,Fog-Rain,268
2015-1-5,45,31,16,37,11,-5,82,46,27,30.30,30.00,29.63,10,10,9,25,14,38,0.00,2,Snow,277
2015-1-6,18,12,7,11,5,-4,88,66,43,30.38,30.21,30.00,10,7,2,10,6,,0.00,5,Snow,253
2015-1-7,25,15,3,13,3,-13,88,62,30,30.11,29.90,29.76,10,9,1,24,8,38,0.00,3,Snow,278
2015-1-8,19,8,-2,7,-8,-18,59,46,36,30.34,30.26,30.14,10,10,10,16,11,31,0.00,0,,256
2015-1-9,28,16,3,22,14,1,92,70,43,30.16,30.00,29.90,10,7,0,15,9,25,0.00,3,Fog-Snow,232
2015-1-10,24,12,1,8,0,-4,87,63,35,30.52,30.35,30.16,10,10,9,15,3,,0.00,1,,252
2015-1-11,33,18,5,22,6,-2,76,55,35,30.67,30.58,30.49,10,10,10,9,4,,0.00,5,,205
2015-1-12,37,35,33,36,29,17,100,78,44,30.47,30.21,30.11,10,7,2,10,6,,0.17,8,Rain,227
2015-1-13,34,23,12,27,6,-2,75,51,35,30.66,30.52,30.19,10,10,10,14,8,23,0.00,1,,337
2015-1-14,24,18,12,21,10,-2,89,68,49,30.62,30.40,30.18,10,9,7,8,5,,0.00,8,,329
