EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1981-1-1,21,15,9,11,2,-6,65,55,45,30.02,29.94,29.80,20,14,5,8,5,,0.00,5,Snow,58
1981-1-2,26,16,6,21,11,-8,92,73,45,29.83,29.68,29.57,10,5,0,33,9,,0.13,3,Fog-Snow,302
1981-1-3,9,4,0,2,-10,-20,80,54,35,30.03,29.92,29.81,15,7,2,26,14,,0.03,4,Snow,285
1981-1-4,0,-3,-6,-5,-20,-26,79,48,34,30.00,29.92,29.84,20,14,6,30,14,,0.13,1,,292
1981-1-5,17,4,-8,-3,-11,-23,54,48,39,30.12,30.07,30.03,20,10,6,26,14,,0.10,1,,299
1981-1-6,26,18,9,18,6,-5,77,60,44,30.16,30.03,29.78,20,15,6,13,9,,0.00,5,Snow,234
1981-1-7,30,20,10,27,19,-6,96,82,49,29.57,29.51,29.45,15,7,0,25,10,,0.29,6,Fog-Snow,256
1981-1-8,11,6,1,-4,-8,-11,66,52,44,30.13,29.91,29.64,20,14,6,33,20,,0.00,0,,280
1981-1-9,17,9,1,2,-2,-7,76,60,47,30.26,30.20,30.09,20,12,6,12,6,,0.00,5,,258
1981-1-10,19,11,2,9,3,-14,84,66,47,30.11,30.01,29.86,20,9,1,26,8,,0.03,3,Snow,340
1981-1-11,4,0,-5,-14,-18,-21,52,45,36,30.09,29.97,29.82,20,12,6,25,19,,0.00,0,,280
1981-1-12,12,2,-7,-12,-16,-19,57,45,30,30.25,30.16,30.02,20,13,6,15,9,,0.00,0,,319
1981-1-13,15,6,-2,-12,-15,-20,46,37,24,29.98,29.92,29.87,20,11,6,20,11,,0.00,2,,314
1981-1-14,18,10,3,12,1,-12,88,67,46,30.08,30.02,29.90,20,10,3,12,7,,0.01,4,Snow,259
1981-1-15,19,14,10,14,10,1,92,78,52,30.18,30.11,30.03,10,6,2,9,5,,0.01,6,Fog-Snow,24
1981-1-16,23,19,15,17,7,0,92,61,46,30.15,30.04,29.88,20,9,2,6,4,,0.05,6,Snow,58
1981-1-17,19,14,7,16,10,-1,88,78,64,29.85,29.80,29.74,15,7,1,22,9,,0.10,6,Snow,338
1981-1-18,19,11,3,12,3,-6,78,66,56,29.80,29.69,29.59,20,13,6,24,18,,0.07,4,,296
1981-1-19,37,28,18,25,20,12,88,72,55,29.69,29.63,29.60,20,12,6,23,10,,0.15,2,,273
1981-1-20,33,25,15,21,12,-2,78,56,34,30.10,29.98,29.79,20,9,6,23,13,,0.00,3,,324
1981-1-21,32,20,8,4,-3,-9,48,36,30,30.11,30.01,29.87,20,12,6,10,6,,0.00,1,,321
1981-1-22,30,24,18,19,9,-3,78,53,34,29.77,29.61,29.53,15,8,6,14,7,,0.00,5,Snow,257
1981-1-23,34,28,22,23,19,14,100,72,50,29.62,29.59,29.54,20,12,6,18,9,,0.01,4,,289
1981-1-24,29,24,18,15,13,8,74,63,51,29.83,29.73,29.62,20,12,6,15,11,,0.00,4,,299
1981-1-25,29,22,15,15,9,6,74,59,42,30.04,29.98,29.88,20,12,6,16,8,,0.00,2,,280
1981-1-26,39,32,25,33,27,18,89,78,70,29.81,29.64,29.52,15,7,6,14,12,,0.01,6,Rain,238
1981-1-27,42,38,31,31,26,23,79,64,49,29.68,29.62,29.57,20,12,6,18,11,,0.00,4,,269
1981-1-28,35,30,24,23,17,13,84,61,42,29.91,29.85,29.75,20,14,6,14,7,,0.00,2,,290
1981-1-29,27,20,11,19,13,2,92,73,51,30.07,29.92,29.82,15,5,0,21,7,,0.23,5,Fog-Snow,16
1981-1-30,19,13,7,3,0,-6,77,58,43,30.19,30.14,30.06,20,14,6,20,13,,0.00,0,,303
1981-1-31,30,18,6,1,-4,-12,53,38,24,30.35,30.27,30.13,20,13,6,23,13,,0.00,0,,306
1981-2-1,39,28,19,40,11,-8,100,51,24,30.32,30.18,29.95,20,12,6,16,8,,0.09,5,Rain,218
1981-2-2,52,40,27,52,41,16,100,94,63,29.75,29.54,29.36,15,8,3,31,17,,1.18,5,Fog-Rain,214
1981-2-3,24,17,8,12,3,-6,71,53,34,30.12,29.94,29.78,20,9,6,21,13,,0.03,2,,289
1981-2-4,14,10,5,-2,-3,-5,64,56,45,30.14,30.06,29.97,15,11,6,12,6,,0.00,4,,256
1981-2-5,16,10,3,3,-6,-12,73,52,29,30.39,30.26,30.03,20,12,6,20,10,,0.02,1,,289
1981-2-6,30,18,7,16,7,-7,81,59,41,30.32,30.19,30.07,15,10,6,17,9,,0.25,3,Snow,235
1981-2-7,33,26,19,18,14,10,78,61,38,30.21,30.14,30.00,20,14,6,12,8,,0.00,4,,242
1981-2-8,34,30,27,34,30,24,100,99,89,29.82,29.55,29.30,6,2,0,12,5,,0.47,5,Fog-Rain-Snow,110
1981-2-9,27,22,18,24,16,9,89,78,62,30.24,29.98,29.67,20,18,6,24,18,33,0.00,2,,291
1981-2-10,35,25,15,24,18,11,88,70,53,30.64,30.60,30.47,20,15,6,14,9,,0.00,5,,225
1981-2-11,59,44,28,59,51,22,100,97,72,30.22,29.93,29.69,6,3,0,30,18,50,0.68,7,Fog-Rain,185
1981-2-12,35,24,12,32,5,-2,89,58,36,30.88,30.60,30.13,20,17,6,36,21,39,0.00,1,,297
1981-2-13,30,20,10,12,5,1,76,56,30,31.06,30.98,30.85,20,16,6,10,7,,0.00,0,,185
1981-2-14,39,28,18,13,10,7,78,52,28,30.78,30.66,30.57,20,14,6,16,8,,0.17,1,,262
1981-2-15,39,29,19,24,15,10,89,59,41,30.77,30.70,30.58,15,9,6,9,5,,0.00,3,,102
1981-2-16,48,38,27,37,32,25,100,83,52,30.52,30.44,30.27,15,8,3,15,10,,0.15,4,Fog,234
1981-2-17,55,47,39,45,41,32,100,78,57,30.26,30.21,30.18,20,11,6,18,10,,0.14,3,Fog,249
1981-2-18,62,53,44,48,46,44,100,82,53,30.24,30.21,30.17,15,10,6,18,13,,0.03,0,,261
1981-2-19,62,53,44,53,46,32,100,74,48,30.19,30.11,30.02,15,6,0,9,6,,0.04,6,Fog-Rain,216
1981-2-20,53,50,48,53,38,32,100,64,47,30.00,29.77,29.67,6,3,0,16,7,,1.40,6,Fog-Rain,127
1981-2-21,51,48,43,50,35,32,100,64,48,30.08,29.94,29.78,6,2,0,13,9,,0.67,4,Fog-Rain,73
1981-2-22,43,38,33,40,33,32,100,82,65,30.25,30.22,30.19,6,2,0,13,9,,0.05,0,Fog,57
1981-2-23,34,32,30,34,32,31,100,97,92,30.16,30.07,29.90,6,1,0,51,10,,0.00,0,Fog-Rain,75
1981-2-24,48,42,35,47,35,32,100,75,54,29.76,29.70,29.64,6,2,0,13,7,,2.03,5,Fog-Rain,51
1981-2-25,37,35,33,34,32,32,100,94,82,29.60,29.56,29.51,10,2,0,16,11,,1.02,6,Fog-Snow,5
1981-2-26,39,36,34,37,33,32,100,88,76,29.91,29.78,29.63,10,6,4,22,14,,0.19,6,Fog-Rain,355
1981-2-27,42,36,30,35,29,20,100,78,55,30.05,30.02,29.91,20,12,6,21,15,,0.02,2,,338
1981-2-28,42,34,25,32,24,19,100,74,43,30.03,29.81,29.57,10,7,3,13,7,,0.03,6,Fog-Rain,232
1981-3-1,43,36,30,32,29,24,92,76,58,29.71,29.62,29.50,20,13,6,22,11,,0.00,3,,283
1981-3-2,37,32,27,31,26,18,92,77,64,29.69,29.61,29.54,20,11,4,17,7,,0.01,6,Fog-Snow,272
1981-3-3,30,24,18,18,12,6,75,58,40,29.86,29.69,29.55,20,14,6,24,14,,0.00,2,Snow,301
1981-3-4,36,26,16,14,9,5,68,53,36,29.96,29.87,29.77,20,14,6,16,10,,0.00,2,,300
1981-3-5,33,28,22,18,15,13,75,59,46,29.73,29.56,29.38,20,15,6,10,6,,0.00,5,,33
1981-3-6,35,29,23,29,21,12,96,71,47,29.52,29.45,29.39,20,9,2,18,13,,0.03,6,Fog-Snow,318
1981-3-7,36,33,30,34,32,29,100,97,92,29.93,29.73,29.55,10,4,0,34,13,,0.12,6,Fog-Snow,13
1981-3-8,36,33,30,32,29,26,100,86,76,30.15,30.10,29.98,20,12,6,7,5,,0.01,6,Snow,357
1981-3-9,39,34,30,33,29,25,89,80,67,30.14,30.08,30.00,20,12,6,12,6,,0.00,6,Rain-Snow,292
1981-3-10,39,34,29,27,25,23,85,72,53,30.02,29.97,29.94,20,12,6,14,9,,0.00,3,,292
1981-3-11,37,32,28,31,25,19,89,74,53,29.90,29.83,29.78,20,11,1,16,10,,0.00,4,Snow,286
1981-3-12,37,32,26,27,20,13,89,67,43,29.86,29.78,29.69,20,9,2,12,6,,0.03,3,Snow,281
1981-3-13,48,38,29,31,25,17,89,62,34,29.64,29.59,29.56,20,11,6,15,9,,0.00,3,,268
1981-3-14,35,27,19,32,10,-5,100,55,29,29.63,29.52,29.46,20,11,6,28,16,,0.01,2,Snow,299
1981-3-15,48,34,19,22,17,4,78,49,32,29.58,29.49,29.35,20,13,6,20,15,,0.20,1,,262
1981-3-16,46,34,22,29,19,3,64,50,40,29.31,29.28,29.25,20,11,4,17,10,,0.00,6,Snow,313
1981-3-17,34,24,14,14,3,-2,57,43,28,29.26,29.13,29.06,20,10,2,32,19,,0.00,2,Snow,303
1981-3-18,29,20,12,5,3,0,67,50,30,29.46,29.36,29.23,20,12,6,28,21,,0.05,0,,279
1981-3-19,37,24,12,14,7,2,67,49,29,29.41,29.36,29.33,20,12,6,14,7,,0.00,3,,298
1981-3-20,39,28,16,22,15,8,88,65,29,29.52,29.45,29.34,20,12,6,8,5,,0.00,4,,283
1981-3-21,37,31,25,34,28,21,100,90,84,29.98,29.71,29.47,20,8,3,13,9,,0.07,6,Fog-Snow,342
1981-3-22,50,40,29,28,23,20,82,60,36,30.23,30.18,30.08,20,12,6,10,6,,0.00,4,,10
1981-3-23,48,37,26,29,24,19,92,66,39,30.11,30.02,29.93,20,14,6,8,5,,0.00,5,,282
1981-3-24,48,38,28,27,22,16,70,52,36,29.93,29.88,29.85,20,12,6,13,8,,0.00,2,,340
1981-3-25,37,34,30,33,31,27,100,91,70,30.23,30.15,30.01,20,7,1,12,6,,0.01,4,Fog-Snow,38
1981-3-26,51,40,30,34,29,24,100,72,35,30.28,30.21,30.12,20,13,3,13,8,,0.00,4,Fog,252
1981-3-27,42,38,33,40,34,29,100,91,76,30.13,29.93,29.80,20,7,2,23,11,,0.27,5,Fog-Rain,269
1981-3-28,54,41,28,30,20,15,80,44,22,30.38,30.27,30.10,15,8,6,14,9,,0.00,3,,288
1981-3-29,73,56,39,41,33,26,62,45,28,30.01,29.88,29.78,15,10,6,18,11,,0.17,5,,244
1981-3-30,66,60,53,55,48,40,100,69,50,29.81,29.65,29.50,10,7,2,18,12,,0.18,5,Fog-Rain,233
